state,zipcode,total_pop,total_income,country,avg_income
PA,19526,5720,327031,USA,57173.25175
PA,19529,1480,112368,USA,75924.32432
PA,19530,5460,365557,USA,66951.8315
PA,19533,3280,263140,USA,80225.60976
PA,19534,1020,67495,USA,66171.56863
PA,19539,2370,161629,USA,68197.8903
PA,19540,5940,483196,USA,81346.12795
PA,19541,2240,160116,USA,71480.35714
PA,19543,3020,248544,USA,82299.33775
PA,19547,2370,183332,USA,77355.27426
PA,19551,2610,194197,USA,74404.98084
PA,19555,1920,109463,USA,57011.97917
PA,19560,4780,241641,USA,50552.51046
PA,19562,1240,73588,USA,59345.16129
PA,19565,4420,305659,USA,69153.61991
PA,19567,2780,156109,USA,56154.31655
PA,19601,14590,448517,USA,30741.39822
PA,19602,7430,201588,USA,27131.62853
PA,19604,12150,379427,USA,31228.55967
PA,19605,11020,618535,USA,56128.4029
PA,19606,17650,1120269,USA,63471.33144
PA,19607,11920,789290,USA,66215.60403
PA,19608,12020,1042337,USA,86716.88852
PA,19609,5440,309305,USA,56857.53676
PA,19610,8230,1028033,USA,124912.8797
PA,19611,5000,215663,USA,43132.6
PA,99999,81340,5008689,USA,61577.19449
RI,0,536340,37961537,USA,70778.86602
RI,2804,1470,96320,USA,65523.80952
RI,2806,8240,1522930,USA,184821.6019
RI,2808,1190,65047,USA,54661.34454
RI,2809,10330,826741,USA,80033.01065
RI,2812,670,52884,USA,78931.34328
RI,2813,4260,364492,USA,85561.50235
RI,2814,3940,297589,USA,75530.20305
RI,2815,130,9292,USA,71476.92308
RI,2816,17240,1169738,USA,67850.23202
RI,2817,3290,287841,USA,87489.66565
RI,2818,9920,1367278,USA,137830.4435
RI,2822,3150,268553,USA,85254.92063
RI,2825,2770,208196,USA,75161.01083
RI,2827,1140,85318,USA,74840.35088
RI,2828,3860,317560,USA,82269.43005
RI,2830,3290,231103,USA,70244.07295
RI,2831,2130,216388,USA,101590.6103
RI,2832,2480,175147,USA,70623.79032
RI,2833,300,18021,USA,60070
RI,2835,3040,513339,USA,168861.5132
RI,2837,1800,167939,USA,93299.44444
RI,2838,1720,90321,USA,52512.2093
RI,2839,960,59266,USA,61735.41667
RI,2840,11240,950917,USA,84601.15658
RI,2842,8690,651217,USA,74938.66513
RI,2852,12560,1220664,USA,97186.6242
RI,2857,4520,378133,USA,83657.74336
RI,2858,330,21086,USA,63896.9697
RI,2859,3220,199786,USA,62045.34161
RI,2860,22440,903726,USA,40272.99465
RI,2861,14310,691028,USA,48289.86723
RI,2863,8390,252686,USA,30117.52086
RI,2864,18300,1490608,USA,81453.98907
RI,2865,9240,954939,USA,103348.3766
RI,2871,9350,915400,USA,97903.74332
RI,2874,3130,390325,USA,124704.4728
RI,2875,180,10839,USA,60216.66667
RI,2876,710,46504,USA,65498.59155
RI,2878,8420,656304,USA,77945.84323
RI,2879,11050,1031276,USA,93328.1448
RI,2881,1130,96886,USA,85739.82301
RI,2882,6390,747494,USA,116978.7167
RI,2885,5680,389513,USA,68576.23239
RI,2886,15530,1124742,USA,72423.82486
RI,2888,10970,690135,USA,62911.12124
RI,2889,15190,930535,USA,61259.71034
RI,2891,11770,863432,USA,73358.70858
RI,2892,2730,228465,USA,83686.81319
RI,2893,15750,839228,USA,53284.31746
RI,2894,440,25641,USA,58275
RI,2895,19570,827379,USA,42277.9254
RI,2896,5350,434155,USA,81150.46729
RI,2898,1120,80999,USA,72320.53571
RI,2903,4290,483711,USA,112753.1469
RI,2904,15250,775229,USA,50834.68852
RI,2905,12360,582147,USA,47099.27184
RI,2906,12170,1735274,USA,142586.1956
RI,2907,14010,433650,USA,30952.89079
RI,2908,17250,728705,USA,42243.76812
RI,2909,20330,666789,USA,32798.27841
RI,2910,11760,589051,USA,50089.37075
RI,2911,8310,462874,USA,55700.84236
RI,2914,11150,538550,USA,48300.44843
RI,2915,8980,519888,USA,57893.98664
RI,2916,4570,384221,USA,84074.61707
RI,2917,6250,507231,USA,81156.96
RI,2919,15530,999858,USA,64382.35673
RI,2920,18430,1130189,USA,61323.33152
RI,2921,6340,670083,USA,105691.3249
RI,99999,4580,298742,USA,65227.51092
SC,0,2247570,142769616,USA,63521.76617
SC,29001,830,33401,USA,40242.16867
SC,29003,2500,105789,USA,42315.6
SC,29006,3870,175698,USA,45400
SC,29009,950,41167,USA,43333.68421
SC,29010,4440,167316,USA,37683.78378
SC,29014,740,33311,USA,45014.86486
SC,29015,660,25000,USA,37878.78788
SC,29016,11500,906423,USA,78819.3913
SC,29018,1430,54080,USA,37818.18182
SC,29020,10140,579029,USA,57103.45168
SC,29030,800,50747,USA,63433.75
SC,29031,530,18210,USA,34358.49057
SC,29032,1680,64067,USA,38135.11905
SC,29033,5880,272250,USA,46301.02041
SC,29036,12130,1223780,USA,100888.7057
SC,29037,380,18970,USA,49921.05263
SC,29038,1050,48825,USA,46500
SC,29039,1570,54430,USA,34668.78981
SC,29040,4050,173718,USA,42893.33333
SC,29042,1640,56379,USA,34377.43902
SC,29044,2200,85105,USA,38684.09091
SC,29045,12130,792288,USA,65316.40561
SC,29047,1470,63143,USA,42954.42177
SC,29048,2020,82626,USA,40903.9604
SC,29051,370,12975,USA,35067.56757
SC,29052,850,28620,USA,33670.58824
SC,29053,7680,297061,USA,38679.81771
SC,29054,4680,374216,USA,79960.68376
SC,29055,1680,65296,USA,38866.66667
SC,29056,920,33111,USA,35990.21739
SC,29058,1960,87208,USA,44493.87755
SC,29059,2430,93625,USA,38528.80658
SC,29061,6470,275919,USA,42645.90417
SC,29063,17830,1255031,USA,70388.72686
SC,29065,340,13398,USA,39405.88235
SC,29067,3590,160376,USA,44672.9805
SC,29069,2070,85030,USA,41077.29469
SC,29070,6890,379322,USA,55053.99129
SC,29072,28100,2493409,USA,88733.41637
SC,29073,21130,1159010,USA,54851.39612
SC,29075,1450,92996,USA,64135.17241
SC,29078,7380,386504,USA,52371.81572
SC,29080,1190,42324,USA,35566.38655
SC,29081,430,20945,USA,48709.30233
SC,29082,220,8930,USA,40590.90909
SC,29101,1210,52073,USA,43035.53719
SC,29102,7220,302253,USA,41863.2964
SC,29104,620,24338,USA,39254.83871
SC,29105,650,24961,USA,38401.53846
SC,29107,1170,49503,USA,42310.25641
SC,29108,8120,357811,USA,44065.39409
SC,29111,590,25981,USA,44035.59322
SC,29112,1860,73349,USA,39434.94624
SC,29113,600,24148,USA,40246.66667
SC,29114,780,29264,USA,37517.94872
SC,29115,10750,373134,USA,34710.13953
SC,29118,6570,406293,USA,61840.63927
SC,29123,2920,121899,USA,41746.23288
SC,29125,1160,42510,USA,36646.55172
SC,29126,1120,64497,USA,57586.60714
SC,29127,4290,272711,USA,63568.99767
SC,29128,1900,73118,USA,38483.15789
SC,29129,1260,58046,USA,46068.25397
SC,29130,2920,186013,USA,63703.08219
SC,29133,380,15715,USA,41355.26316
SC,29135,3620,166866,USA,46095.58011
SC,29137,1020,42970,USA,42127.45098
SC,29138,3970,169057,USA,42583.6272
SC,29142,2190,102089,USA,46615.98174
SC,29145,330,14747,USA,44687.87879
SC,29146,680,30015,USA,44139.70588
SC,29148,2500,108762,USA,43504.8
SC,29150,16610,826160,USA,49738.71162
SC,29152,1010,37758,USA,37384.15842
SC,29153,6480,260474,USA,40196.60494
SC,29154,13320,616633,USA,46293.76877
SC,29160,3350,161446,USA,48192.83582
SC,29161,4450,186533,USA,41917.52809
SC,29162,1000,46769,USA,46769
SC,29163,830,28160,USA,33927.71084
SC,29164,1860,90899,USA,48870.43011
SC,29166,340,15517,USA,45638.23529
SC,29168,1360,46226,USA,33989.70588
SC,29169,9920,534575,USA,53888.60887
SC,29170,10370,534185,USA,51512.53616
SC,29172,4070,176775,USA,43433.66093
SC,29175,140,6210,USA,44357.14286
SC,29178,1290,51324,USA,39786.04651
SC,29180,5770,238723,USA,41373.13692
SC,29201,6550,394267,USA,60193.43511
SC,29203,16640,510864,USA,30700.96154
SC,29204,7810,429479,USA,54990.90909
SC,29205,10370,963791,USA,92940.30858
SC,29206,9230,1000270,USA,108371.6143
SC,29209,15990,1048157,USA,65550.78174
SC,29210,16300,606082,USA,37182.94479
SC,29212,14560,1096956,USA,75340.38462
SC,29223,24200,1349864,USA,55779.50413
SC,29229,24450,1371167,USA,56080.4499
SC,29301,14850,828730,USA,55806.73401
SC,29302,7640,717989,USA,93977.6178
SC,29303,9240,335040,USA,36259.74026
SC,29306,6660,320568,USA,48133.33333
SC,29307,8460,507117,USA,59942.9078
SC,29316,13070,717630,USA,54906.65647
SC,29321,1060,42700,USA,40283.01887
SC,29322,3920,221523,USA,56510.96939
SC,29323,6700,343018,USA,51196.71642
SC,29325,5590,239583,USA,42859.21288
SC,29330,3460,155585,USA,44966.76301
SC,29332,1090,54610,USA,50100.91743
SC,29334,7090,426965,USA,60220.73343
SC,29335,1980,78927,USA,39862.12121
SC,29340,8140,328042,USA,40300
SC,29341,8470,428348,USA,50572.37308
SC,29349,15180,920787,USA,60657.90514
SC,29351,580,18905,USA,32594.82759
SC,29353,1640,70623,USA,43062.80488
SC,29355,320,14501,USA,45315.625
SC,29356,3880,285929,USA,73693.04124
SC,29360,8570,384466,USA,44861.84364
SC,29365,5910,323455,USA,54730.11844
SC,29369,7330,487433,USA,66498.36289
SC,29370,390,17266,USA,44271.79487
SC,29372,1850,79751,USA,43108.64865
SC,29374,1580,96565,USA,61117.08861
SC,29376,3680,200275,USA,54422.55435
SC,29379,7130,291647,USA,40904.20757
SC,29384,1670,77950,USA,46676.64671
SC,29385,3670,159334,USA,43415.25886
SC,29388,6650,377660,USA,56790.97744
SC,29401,3800,1047967,USA,275780.7895
SC,29403,9330,770681,USA,82602.46517
SC,29404,900,32312,USA,35902.22222
SC,29405,11360,464054,USA,40849.82394
SC,29406,12700,468908,USA,36921.88976
SC,29407,18360,1292332,USA,70388.45316
SC,29410,8790,523500,USA,59556.31399
SC,29412,20040,1868573,USA,93242.16567
SC,29414,22420,1489850,USA,66451.82872
SC,29418,11370,498307,USA,43826.47318
SC,29420,10830,599611,USA,55365.74331
SC,29426,750,31001,USA,41334.66667
SC,29429,1920,183972,USA,95818.75
SC,29431,2690,136530,USA,50754.64684
SC,29432,1050,47685,USA,45414.28571
SC,29434,240,10473,USA,43637.5
SC,29435,1650,71243,USA,43177.57576
SC,29436,1860,71212,USA,38286.02151
SC,29437,1000,50482,USA,50482
SC,29438,1460,145387,USA,99580.13699
SC,29440,11470,589297,USA,51377.24499
SC,29445,28070,1379603,USA,49148.66405
SC,29446,480,18641,USA,38835.41667
SC,29448,1040,49965,USA,48043.26923
SC,29449,3880,267778,USA,69014.94845
SC,29450,1520,78510,USA,51651.31579
SC,29451,2340,596701,USA,255000.4274
SC,29453,530,23668,USA,44656.60377
SC,29455,13190,1699192,USA,128824.2608
SC,29456,16330,753972,USA,46170.97367
SC,29458,1180,63639,USA,53931.35593
SC,29461,18160,989107,USA,54466.24449
SC,29464,25600,3139090,USA,122620.7031
SC,29466,18850,2279511,USA,120928.9655
SC,29468,800,26526,USA,33157.5
SC,29469,410,33788,USA,82409.7561
SC,29470,2100,134650,USA,64119.04762
SC,29471,650,28691,USA,44140
SC,29472,3870,197672,USA,51078.03618
SC,29474,940,39621,USA,42150
SC,29475,1090,44830,USA,41128.44037
SC,29477,2730,128946,USA,47232.96703
SC,29479,2720,108797,USA,39998.89706
SC,29481,720,25520,USA,35444.44444
SC,29482,990,400326,USA,404369.697
SC,29483,25110,1510944,USA,60172.99881
SC,29485,26090,1582745,USA,60664.81411
SC,29487,1280,103604,USA,80940.625
SC,29488,9530,390579,USA,40984.1553
SC,29492,8920,1611578,USA,180670.1794
SC,29501,20150,1393215,USA,69142.18362
SC,29505,11010,602458,USA,54719.1644
SC,29506,7840,287134,USA,36624.23469
SC,29510,4170,171381,USA,41098.56115
SC,29511,2440,122763,USA,50312.70492
SC,29512,6580,234136,USA,35582.97872
SC,29516,350,16319,USA,46625.71429
SC,29518,510,22983,USA,45064.70588
SC,29520,5770,250304,USA,43380.24263
SC,29525,860,29595,USA,34412.7907
SC,29526,20380,983061,USA,48236.55545
SC,29527,11080,445760,USA,40231.04693
SC,29530,1090,43328,USA,39750.45872
SC,29532,8120,324358,USA,39945.5665
SC,29536,6440,239487,USA,37187.42236
SC,29540,2420,110741,USA,45760.7438
SC,29541,3990,178177,USA,44655.88972
SC,29543,220,9261,USA,42095.45455
SC,29544,2610,125864,USA,48223.75479
SC,29545,690,26051,USA,37755.07246
SC,29546,1000,34260,USA,34260
SC,29547,1090,40251,USA,36927.52294
SC,29550,12400,679008,USA,54758.70968
SC,29554,3620,140888,USA,38919.33702
SC,29555,2350,105038,USA,44697.02128
SC,29556,4830,175701,USA,36377.01863
SC,29560,5200,209438,USA,40276.53846
SC,29563,1000,39668,USA,39668
SC,29564,380,11790,USA,31026.31579
SC,29565,2700,104025,USA,38527.77778
SC,29566,10820,548317,USA,50676.24769
SC,29567,310,9784,USA,31561.29032
SC,29568,7460,330174,USA,44259.24933
SC,29569,7580,291438,USA,38448.28496
SC,29570,1430,50185,USA,35094.40559
SC,29571,6190,224592,USA,36283.03716
SC,29572,6040,653969,USA,108273.0132
SC,29574,4400,158438,USA,36008.63636
SC,29575,9420,554255,USA,58838.1104
SC,29576,16520,1197035,USA,72459.74576
SC,29577,16690,952715,USA,57082.98382
SC,29579,23540,1504757,USA,63923.40697
SC,29580,530,16748,USA,31600
SC,29581,1670,68285,USA,40889.22156
SC,29582,9650,715018,USA,74095.12953
SC,29583,1980,85834,USA,43350.50505
SC,29584,900,37853,USA,42058.88889
SC,29585,8590,863842,USA,100563.6787
SC,29588,22910,1080472,USA,47161.58883
SC,29590,910,27690,USA,30428.57143
SC,29591,1860,82066,USA,44121.50538
SC,29592,420,13888,USA,33066.66667
SC,29593,750,29048,USA,38730.66667
SC,29596,940,34248,USA,36434.04255
SC,29601,5900,672818,USA,114036.9492
SC,29605,15990,1395350,USA,87263.91495
SC,29607,20480,1595966,USA,77928.02734
SC,29609,13740,988357,USA,71932.82387
SC,29611,12580,442424,USA,35168.83943
SC,29615,18700,1587949,USA,84917.05882
SC,29617,11510,572458,USA,49735.70808
SC,29620,5310,247955,USA,46695.85687
SC,29621,18690,1238479,USA,66264.25896
SC,29624,5630,168885,USA,29997.3357
SC,29625,12520,660210,USA,52732.42812
SC,29626,5600,295844,USA,52829.28571
SC,29627,7670,380093,USA,49555.80183
SC,29628,880,28985,USA,32937.5
SC,29630,5730,280116,USA,48885.86387
SC,29631,4810,399101,USA,82973.18087
SC,29635,650,40509,USA,62321.53846
SC,29638,1160,58353,USA,50304.31034
SC,29639,530,29010,USA,54735.84906
SC,29640,13380,626861,USA,46850.59791
SC,29642,15610,1060942,USA,67965.53491
SC,29643,1280,96039,USA,75030.46875
SC,29644,9450,535823,USA,56700.84656
SC,29645,4380,205981,USA,47027.62557
SC,29646,10550,473279,USA,44860.56872
SC,29649,11470,665815,USA,58048.3871
SC,29650,16890,1484070,USA,87866.78508
SC,29651,21560,1458513,USA,67649.02597
SC,29653,2030,97404,USA,47982.26601
SC,29654,4110,196025,USA,47694.6472
SC,29655,2890,123126,USA,42604.15225
SC,29657,6450,299954,USA,46504.49612
SC,29658,160,6580,USA,41125
SC,29661,2280,131694,USA,57760.52632
SC,29662,7360,373042,USA,50685.05435
SC,29664,690,35463,USA,51395.65217
SC,29666,2920,165927,USA,56824.31507
SC,29667,190,9065,USA,47710.52632
SC,29669,5510,283549,USA,51460.79855
SC,29670,4030,227266,USA,56393.54839
SC,29671,7800,392660,USA,50341.02564
SC,29672,5770,604222,USA,104717.851
SC,29673,12880,766044,USA,59475.46584
SC,29676,2730,314447,USA,115182.0513
SC,29678,9370,457022,USA,48775.02668
SC,29680,16020,1042030,USA,65045.56804
SC,29681,27920,2541088,USA,91013.18052
SC,29682,1750,158888,USA,90793.14286
SC,29684,2000,89693,USA,44846.5
SC,29685,810,164506,USA,203093.8272
SC,29686,420,24787,USA,59016.66667
SC,29687,20180,1094705,USA,54247.02676
SC,29689,1930,141287,USA,73205.69948
SC,29690,9570,639002,USA,66771.36886
SC,29691,4390,198027,USA,45108.65604
SC,29692,1900,75725,USA,39855.26316
SC,29693,6000,293528,USA,48921.33333
SC,29696,2140,136954,USA,63997.19626
SC,29697,5560,303053,USA,54505.93525
SC,29702,3950,164419,USA,41625.06329
SC,29704,1630,85286,USA,52322.69939
SC,29706,8240,349292,USA,42389.80583
SC,29707,14520,1348954,USA,92903.16804
SC,29708,17220,1880245,USA,109189.6051
SC,29709,2550,120051,USA,47078.82353
SC,29710,17200,1396517,USA,81192.84884
SC,29712,1080,57603,USA,53336.11111
SC,29714,1240,54628,USA,44054.83871
SC,29715,17280,1568003,USA,90740.91435
SC,29717,580,30673,USA,52884.48276
SC,29718,1500,59457,USA,39638
SC,29720,21390,1053599,USA,49256.61524
SC,29726,780,43096,USA,55251.28205
SC,29727,620,24197,USA,39027.41935
SC,29728,3750,144289,USA,38477.06667
SC,29729,1000,48091,USA,48091
SC,29730,25630,1231674,USA,48055.95006
SC,29732,27820,1835800,USA,65988.49748
SC,29741,740,29880,USA,40378.37838
SC,29742,1050,50397,USA,47997.14286
SC,29743,560,28360,USA,50642.85714
SC,29745,14150,873752,USA,61749.25795
SC,29801,11260,642106,USA,57025.39964
SC,29803,18870,1501338,USA,79562.16216
SC,29805,2540,135410,USA,53311.02362
SC,29809,1050,48889,USA,46560.95238
SC,29810,1680,55933,USA,33293.45238
SC,29812,4470,209468,USA,46860.85011
SC,29817,1630,63647,USA,39047.23926
SC,29819,620,23581,USA,38033.87097
SC,29821,590,38094,USA,64566.10169
SC,29824,2530,132314,USA,52298.02372
SC,29827,1160,38144,USA,32882.75862
SC,29828,350,11751,USA,33574.28571
SC,29829,4960,284977,USA,57455.04032
SC,29831,1580,80280,USA,50810.12658
SC,29832,2150,89993,USA,41857.2093
SC,29835,2840,165972,USA,58440.84507
SC,29836,170,5975,USA,35147.05882
SC,29838,220,21243,USA,96559.09091
SC,29841,14180,854953,USA,60292.87729
SC,29842,3150,151606,USA,48128.88889
SC,29843,400,16189,USA,40472.5
SC,29845,470,19194,USA,40838.29787
SC,29847,2030,99565,USA,49046.79803
SC,29848,320,14969,USA,46778.125
SC,29849,130,6350,USA,48846.15385
SC,29851,3190,143145,USA,44873.04075
SC,29853,2560,108248,USA,42284.375
SC,29856,1090,47805,USA,43857.79817
SC,29860,7350,518638,USA,70562.9932
SC,29902,6480,427732,USA,66008.02469
SC,29904,390,9522,USA,24415.38462
SC,29905,250,5703,USA,22812
SC,29906,9090,428370,USA,47125.41254
SC,29907,6190,530865,USA,85761.71244
SC,29909,11580,1186766,USA,102484.1105
SC,29910,22530,2060102,USA,91438.17133
SC,29911,610,27775,USA,45532.78689
SC,29915,250,38730,USA,154920
SC,29916,600,25639,USA,42731.66667
SC,29918,1700,88520,USA,52070.58824
SC,29920,4520,327335,USA,72419.24779
SC,29922,380,11700,USA,30789.47368
SC,29924,1750,81316,USA,46466.28571
SC,29926,12180,1365765,USA,112131.7734
SC,29927,3870,186152,USA,48101.29199
SC,29928,8330,1381497,USA,165845.9784
SC,29929,450,19426,USA,43168.88889
SC,29934,450,13644,USA,30320
SC,29935,1880,81373,USA,43283.51064
SC,29936,5810,237987,USA,40961.6179
SC,29940,1520,72070,USA,47414.47368
SC,29941,310,124611,USA,401970.9677
SC,29943,250,7894,USA,31576
SC,29944,1970,80646,USA,40937.05584
SC,29945,1860,66249,USA,35617.74194
SC,99999,50830,4123207,USA,81117.58804
SD,0,412950,28692948,USA,69482.86233
SD,57001,680,38006,USA,55891.17647
SD,57002,660,39603,USA,60004.54545
SD,57003,950,73036,USA,76880
SD,57004,1660,114653,USA,69068.07229
SD,57005,5800,499827,USA,86177.06897
SD,57006,10070,700174,USA,69530.6852
SD,57010,290,19814,USA,68324.13793
SD,57012,570,40544,USA,71129.82456
SD,57013,2150,149627,USA,69593.95349
SD,57014,650,39793,USA,61220
SD,57015,400,31480,USA,78700
SD,57016,320,24438,USA,76368.75
SD,57017,610,41122,USA,67413.11475
SD,57018,670,45239,USA,67520.89552
SD,57020,810,61026,USA,75340.74074
SD,57021,120,6783,USA,56525
SD,57022,2600,196456,USA,75560
SD,57024,190,9230,USA,48578.94737
SD,57025,1350,102662,USA,76045.92593
SD,57026,660,39814,USA,60324.24242
SD,57028,1490,85264,USA,57224.16107
SD,57029,980,62689,USA,63968.36735
SD,57030,1470,108539,USA,73836.05442
SD,57031,330,17657,USA,53506.06061
SD,57032,3690,314585,USA,85253.38753
SD,57033,2630,212625,USA,80846.0076
SD,57034,320,20492,USA,64037.5
SD,57035,590,41011,USA,69510.16949
SD,57036,380,22966,USA,60436.84211
SD,57037,430,22294,USA,51846.51163
SD,57038,810,97957,USA,120934.5679
SD,57039,1700,109535,USA,64432.35294
SD,57040,160,8873,USA,55456.25
SD,57042,3940,254531,USA,64601.77665
SD,57043,640,40160,USA,62750
SD,57045,450,25459,USA,56575.55556
SD,57046,320,17808,USA,55650
SD,57048,530,34861,USA,65775.4717
SD,57049,3880,1207337,USA,311169.3299
SD,57051,130,8026,USA,61738.46154
SD,57052,120,6219,USA,51825
SD,57053,960,60592,USA,63116.66667
SD,57054,230,13228,USA,57513.04348
SD,57055,600,61476,USA,102460
SD,57058,930,56254,USA,60488.17204
SD,57059,540,31101,USA,57594.44444
SD,57062,510,30104,USA,59027.45098
SD,57063,440,26016,USA,59127.27273
SD,57064,3050,215354,USA,70607.86885
SD,57065,170,9047,USA,53217.64706
SD,57066,700,41887,USA,59838.57143
SD,57067,190,11005,USA,57921.05263
SD,57068,740,54512,USA,73664.86486
SD,57069,4350,254703,USA,58552.41379
SD,57070,560,32734,USA,58453.57143
SD,57071,1470,99858,USA,67930.61224
SD,57072,300,17313,USA,57710
SD,57073,270,15565,USA,57648.14815
SD,57075,540,58869,USA,109016.6667
SD,57076,130,10855,USA,83500
SD,57077,680,43394,USA,63814.70588
SD,57078,9330,587193,USA,62936.01286
SD,57103,18800,1206098,USA,64154.14894
SD,57104,15470,834802,USA,53962.63736
SD,57105,11370,1033121,USA,90863.76429
SD,57106,23060,1430072,USA,62015.26453
SD,57107,5430,321419,USA,59193.186
SD,57108,15240,1977916,USA,129784.5144
SD,57110,9950,796919,USA,80092.36181
SD,57201,12590,875099,USA,69507.46624
SD,57212,1020,73742,USA,72296.07843
SD,57213,140,7253,USA,51807.14286
SD,57216,550,37731,USA,68601.81818
SD,57217,110,5276,USA,47963.63636
SD,57218,140,8214,USA,58671.42857
SD,57219,230,14192,USA,61704.34783
SD,57220,370,27788,USA,75102.7027
SD,57221,350,21458,USA,61308.57143
SD,57223,620,37280,USA,60129.03226
SD,57225,830,54001,USA,65061.44578
SD,57226,960,55405,USA,57713.54167
SD,57227,190,11367,USA,59826.31579
SD,57231,780,54155,USA,69429.48718
SD,57232,160,7719,USA,48243.75
SD,57234,550,34926,USA,63501.81818
SD,57235,400,24480,USA,61200
SD,57237,300,21687,USA,72290
SD,57238,200,10766,USA,53830
SD,57239,110,7608,USA,69163.63636
SD,57241,490,28407,USA,57973.46939
SD,57242,200,13720,USA,68600
SD,57243,310,15915,USA,51338.70968
SD,57247,160,13248,USA,82800
SD,57248,490,30893,USA,63046.93878
SD,57249,500,30288,USA,60576
SD,57252,2330,150935,USA,64778.96996
SD,57255,220,11717,USA,53259.09091
SD,57257,250,9731,USA,38924
SD,57259,210,13543,USA,64490.47619
SD,57260,440,28575,USA,64943.18182
