zip,cbsa
81069,39380
85050,38060
85022,38060
81643,24300
81301,20420
81301,99999
81137,99999
81137,20420
81328,99999
81328,20420
81132,99999
81321,99999
81505,24300
81504,24300
85139,38060
82834,99999
85007,38060
85263,38060
85735,46060
86018,22380
86440,29420
87020,23700
87020,24380
85710,46060
85719,46060
85348,99999
86351,39150
85615,43420
85554,37740
84606,39340
84648,39340
84070,41620
88352,10460
88434,99999
87507,42140
88027,29740
87513,45340
88023,43500
89019,29820
90022,31080
90089,31080
90250,31080
90247,31080
90009,31080
89815,21220
89110,29820
89433,39900
89519,39900
91364,31080
93023,37100
93012,37100
91390,31080
91605,31080
91510,31080
90731,31080
93265,47300
93728,23420
95316,33700
95316,32900
93737,23420
92007,41740
92009,41740
91980,41740
93657,23420
93710,23420
93433,42020
93402,42020
95336,44700
95357,33700
95370,43760
92549,40140
92316,40140
92127,41740
92138,41740
91024,31080
92708,31080
92804,31080
92809,31080
94065,41860
91729,40140
92879,40140
92883,40140
92624,31080
94108,41860
95912,99999
95912,40900
95934,99999
94520,41860
95158,41940
95401,42220
95404,42220
95407,42220
95441,42220
95421,42220
94931,42220
94924,41860
96073,39820
95119,41940
95758,40900
96782,46520
95746,40900
59028,13740
59108,13740
59016,99999
83672,99999
97017,38900
83420,39940
59718,99999
59718,14580
59864,99999
59865,99999
59759,25740
59759,15580
59759,99999
59771,14580
59645,99999
59315,99999
59425,99999
97113,38900
97623,28900
98027,42660
97814,29260
97814,99999
97754,39260
97327,10540
98073,42660
98408,42660
98624,99999
98354,42660
98109,42660
98115,42660
98119,42660
98422,42660
98250,99999
98664,38900
99705,21820
99208,44060
99223,44060
03256,29060
04469,12620
04551,99999
04936,99999
08059,37980
12120,10580
12120,99999
12154,24020
12154,10580
12470,99999
12819,24020
12961,99999
12980,31660
12980,36300
13315,36580
14803,18500
14803,99999
15083,38300
18216,42540
18216,10900
18936,37980
21738,12580
23327,47260
23450,47260
24613,14140
28111,16740
30177,12060
30212,12060
31028,47580
32862,36740
38827,99999
39342,32940
37933,28940
37409,16860
24935,99999
24822,99999
41763,99999
40142,21060
40142,99999
41531,99999
43908,15940
43908,48260
44429,10420
44429,49660
44264,10420
43115,18140
43115,17060
45347,24820
45347,99999
45622,99999
45622,18140
45682,39020
45682,26580
45682,27160
46154,26900
46167,26900
47163,31140
48303,19820
49318,24340
49318,34740
50132,99999
49429,24340
52563,36900
52563,21840
52563,99999
52307,99999
52206,16300
51527,99999
69030,99999
69352,42420
68359,99999
68359,30700
68773,99999
68820,99999
68820,24260
54204,99999
54125,31940
55370,26780
56036,10660
58559,99999
58502,13900
56343,10820
56343,99999
56128,49380
56128,99999
56276,99999
62090,41180
61318,19940
62878,99999
63563,99999
63739,16020
63787,16020
65740,14700
67052,48620
66859,99999
66936,99999
67105,48620
67675,99999
71327,99999
72386,27860
72386,32820
72386,14180
73146,36420
72827,40780
73933,99999
74367,99999
76366,48660
77207,26420
77290,26420
77446,26420
80438,19740
82223,99999
81639,44460
81402,33940
86044,22380
88325,10460
88042,99999
87556,45340
91614,31080
91408,31080
93590,31080
92072,41740
96727,25900
97036,38900
59469,99999
59471,99999
83833,99999
83833,17660
83872,34140
83271,38540
59929,99999
97443,40700
97345,10540
98591,16500
98581,31020
99610,99999
99687,11260
99210,44060
04982,99999
06785,45860
13301,46540
13804,99999
16620,20180
20630,15680
20675,47900
23501,47260
27717,20500
30334,12060
32406,37460
32572,37860
32588,18880
32816,36740
34742,36740
25165,16620
25247,38580
41022,17140
41727,99999
41219,99999
43412,45780
43018,18140
44901,31900
45654,99999
45654,18140
47384,35220
47384,26900
50448,32380
50449,99999
50449,32380
49793,42300
57433,10100
57266,99999
68846,99999
68759,99999
54967,99999
56054,99999
56054,31860
58223,99999
61233,19340
61235,19340
61258,19340
63430,22800
66601,45820
66870,99999
70395,26380
70469,35380
67664,99999
71962,11660
73079,36420
73079,99999
72680,99999
73569,99999
73539,11060
77291,26420
77234,26420
80423,20780
80423,99999
80266,19740
88022,43500
95424,17340
95432,46380
59528,99999
99540,11260
04108,38860
08641,37980
17978,39060
17978,25420
20515,47900
24514,31340
29452,99999
30284,12060
38879,46180
26208,99999
26269,99999
25160,16620
50454,99999
57239,99999
68322,99999
54127,43020
56755,99999
56654,99999
67853,99999
67853,23780
78460,18580
78391,13300
80757,99999
80939,17820
88417,99999
89008,99999
93044,37100
90711,31080
92391,40140
92340,40140
95024,41940
83680,14260
97329,10540
02304,14460
04776,99999
16854,44300
18626,99999
20146,47900
24036,40220
27708,20500
30322,12060
25264,16620
25264,38580
38565,99999
43523,99999
50141,19780
50141,32260
57432,10100
57432,99999
57265,47980
57265,99999
58477,13900
58330,99999
74543,99999
75483,44860
81422,33940
84605,39340
94528,41860
98527,99999
04613,99999
12933,38460
21790,47900
33674,45300
36540,99999
26266,99999
41630,99999
41650,99999
57658,99999
57041,43620
52140,99999
68972,28260
68972,99999
53127,33340
66033,28140
66033,36840
66033,99999
67061,99999
71166,43340
81024,99999
85069,38060
93729,23420
95344,32900
95553,21700
98342,14740
06829,14860
11959,35620
14537,40380
32212,27260
38152,32820
46865,23060
57221,99999
57221,47980
55713,20260
58569,13900
58569,99999
67634,99999
82711,23940
86054,43320
90607,31080
02047,14460
12495,28740
17318,49620
22538,99999
40827,99999
65715,99999
70451,25220
79848,99999
91508,31080
06508,35300
12190,99999
15640,38300
20868,47900
29603,24860
46301,16980
49796,99999
68871,99999
58727,99999
61655,37900
60029,16980
98860,34180
14720,27460
23413,99999
33571,45300
36204,11500
37371,11940
43236,18140
45999,17140
47831,45460
15741,26860
20168,47900
78545,40100
88121,99999
05049,30100
25774,26580
25817,13220
41566,99999
40334,34460
85360,29420
12530,26460
13488,36580
15520,43740
25193,16620
25920,13220
46146,99999
77481,26420
66741,99999
67559,99999
01199,44140
18056,39740
19316,37980
90508,31080
01745,49340
16682,11020
24086,13980
41397,99999
48909,29620
70534,29180
97917,36620
25203,16620
71455,10780
71455,35060
05084,30100
15421,38300
30250,12060
52805,19340
84731,99999
15617,38300
57339,99999
68749,99999
96801,46520
44652,15940
68954,99999
23170,99999
44828,45660
49035,99999
10173,35620
16416,47620
46247,26900
77961,99999
82242,99999
85640,35700
15413,38300
59012,99999
59033,99999
50031,11180
58255,99999
38820,46180
44670,15940
44493,41400
72038,99999
38197,32820
40575,30460
43914,99999
22909,16820
02355,14460
68183,36540
61633,37900
99626,99999
95480,42220
16634,26500
21669,15700
36065,33860
77368,26420
45490,19430
55487,33460
99729,99999
13235,45060
62973,99999
31333,25980
11245,35620
32639,23540
47034,99999
85542,37740
78622,12420
06535,35300
45166,48940
25773,26580
15420,38300
72325,32820
28019,22580
71630,99999
68175,36540
15353,99999
20240,47900
28710,11700
80638,24540
04078,38860
37242,34980
72035,30780
30150,12060
60599,16980
24619,14140
75685,99999
04675,99999
72369,25760
17884,14100
90822,31080
76352,48660
38166,32820
20216,47900
78561,39700
21560,19060
22481,99999
40225,31140
49062,99999
78565,32580
56333,41060
23955,99999
38602,32820
54532,48140
08315,47220
90844,31080
91948,41740
47545,27540
75858,99999
44636,49300
61276,19340
92273,20940
48366,19820
18068,10900
95486,42220
83343,15420
29834,12260
72341,99999
39113,99999
06233,49340
32520,37860
73031,36420
53148,48580
25086,16620
23427,99999
64170,28140
77376,13140
86502,99999
23479,47260
35070,18980
04672,99999
38781,17380
71840,45500
13758,99999
20057,47900
77629,13140
41053,17140
74186,46140
10131,35620
27373,49180
12246,10580
18765,42540
99678,99999
29324,43900
52099,20220
42201,14540
19172,37980
63171,41180
97314,41420
22565,47900
04291,30340
54969,99999
83720,14260
04954,99999
87527,21580
78952,99999
99666,99999
86556,99999
37719,28940
38324,99999
83826,99999
08064,37980
85942,43320
85654,46060
44607,15940
18247,42540
80273,19740
15606,38300
16388,32740
97604,28900
25688,99999
38021,27180
47536,99999
72037,30780
35964,10700
77863,17780
77456,13060
27811,24780
77451,26420
85911,43320
08025,37980
00688,11640
00912,41980
00952,41980
00982,41980
01040,44140
01103,44140
01104,44140
01238,38340
01235,44140
01235,38340
01440,49340
01452,49340
01462,49340
01462,14460
01608,49340
01610,49340
01611,49340
01730,14460
01850,14460
01908,14460
02019,14460
02093,14460
02341,14460
02364,14460
02467,14460
02494,14460
02474,14460
03233,18180
03302,18180
03785,30100
03836,99999
04039,38860
04073,38860
04046,38860
04105,38860
04276,99999
04441,99999
04676,99999
04941,99999
05077,30100
05067,30100
05252,13540
05452,15540
05676,15540
05676,12740
05656,99999
05753,99999
05751,40860
05770,99999
05769,99999
05847,99999
05850,99999
06040,25540
06111,25540
06331,49340
06359,35980
06460,35300
06416,25540
06482,14860
06786,45860
06786,25540
06903,14860
07067,35620
07203,35620
07403,35620
07512,35620
07666,35620
07755,35620
07748,35620
07760,35620
07902,35620
07974,35620
07981,35620
07932,35620
08204,36140
08525,35620
08525,45940
08561,45940
08825,35620
10001,35620
10075,35620
11206,35620
11214,35620
11232,35620
11023,35620
11423,35620
11415,35620
11590,35620
11596,35620
11783,35620
10504,35620
10511,35620
10588,35620
10994,35620
12137,11220
12137,10580
12117,24100
12083,10580
12083,99999
12481,28740
12455,28740
12455,99999
12444,99999
12534,26460
12737,99999
13031,45060
13033,45060
13033,12180
13118,12180
13148,42900
13148,40380
13408,45060
13323,46540
13416,46540
13601,48060
13601,99999
13608,36300
13608,48060
13660,36300
13795,13780
13807,36580
14226,15380
14303,15380
14450,40380
14536,99999
14546,40380
14586,40380
14512,18500
14512,40380
14606,40380
14418,40380
14418,18500
14731,36460
14741,36460
14830,21300
14830,18500
14821,18500
15146,38300
15215,38300
15238,38300
15477,38300
15349,99999
15377,99999
15377,38300
15697,38300
15931,27780
16063,38300
16121,49660
16148,49660
16504,21500
16442,21500
16740,14620
16746,99999
16652,44300
16652,26500
16666,20180
16666,44300
16823,44300
16925,42380
17032,25420
17049,99999
17103,25420
17090,25420
17555,39740
17555,29540
17555,37980
17756,48700
17756,14100
17756,44980
17960,39060
18222,42540
18324,20700
18324,35620
18708,42540
19050,37980
19107,37980
19125,37980
19312,37980
19350,37980
19473,37980
19608,39740
19541,39740
19946,20100
20602,47900
20040,47900
20677,47900
20772,47900
20781,47900
20851,47900
20837,47900
20874,47900
20902,47900
21117,12580
21163,12580
21203,12580
21918,37980
22027,47900
22304,47900
22553,47900
22556,47900
22520,99999
22576,99999
23149,47260
23149,99999
23149,40060
23513,47260
23511,47260
23836,40060
24055,40220
24055,99999
24055,32300
24382,99999
24348,99999
24558,99999
24850,99999
27030,49180
27030,34340
27249,24660
27249,15500
27249,99999
27415,24660
27503,20500
27574,20500
27581,20500
27557,40580
27557,48980
27557,39580
27596,39580
27596,20500
27880,40580
27880,48980
27926,47260
28032,16740
28210,16740
28209,16740
28229,16740
28337,99999
28312,99999
28312,22180
28681,25860
28702,19000
28702,99999
28735,11700
29014,17900
29014,16740
28431,99999
28744,99999
28546,27340
28601,25860
29146,36700
29146,12260
29597,34820
29201,17900
29170,17900
30182,12060
30259,12060
30705,19140
30705,99999
31027,20140
31064,12060
30533,99999
30533,23580
30533,12060
30823,99999
30577,99999
30577,45740
30577,18460
31204,31420
32053,99999
31907,17980
39819,12460
31606,46660
31642,20060
31642,99999
31562,99999
32087,27260
31784,34220
31784,99999
32227,27260
32266,27260
34453,26140
32653,23540
32686,36100
32604,23540
33021,33100
33411,33100
33440,17500
33440,33100
33327,33100
33176,33100
33181,33100
33185,33100
33152,33100
33483,33100
33449,33100
33319,33100
32805,36740
33825,29460
33825,42700
33896,36740
33896,29460
33609,45300
33615,45300
33572,45300
33597,45540
33597,45300
34655,45300
35064,13820
34210,35840
34109,34940
35004,13820
35005,13820
34251,35840
35089,10760
36030,99999
35633,22520
35643,19460
35404,46220
35226,13820
35176,13820
35971,22840
35971,42460
35986,22840
35578,27530
35578,99999
35503,27530
35503,99999
35611,26620
35610,22520
35610,26620
36207,11500
36207,99999
36202,11500
36263,99999
38654,32820
38928,99999
38866,46180
38870,99999
38870,46180
36749,42820
36749,33860
36736,99999
36353,20020
36353,37120
38721,24740
38721,99999
36576,19300
36660,33660
39114,99999
39114,27140
39601,15020
39601,99999
39730,99999
39563,25060
39338,99999
39338,29860
39203,27140
39769,99999
39769,44260
39772,99999
39426,38100
39426,25060
39461,99999
37191,17300
37745,28700
37745,24620
37347,16860
37335,46100
37335,99999
37212,34980
37218,34980
37232,34980
37880,11940
37880,99999
37880,28940
37406,16860
38068,32820
38068,15140
38066,32820
26263,99999
26263,21180
24976,99999
38345,99999
38345,27180
25559,26580
25674,99999
25674,26580
41003,17140
41003,99999
41033,17140
41005,17140
41558,99999
42036,34660
42036,99999
40461,40080
40461,99999
40210,31140
40059,31140
40041,31140
41093,99999
41522,99999
41105,26580
42103,14540
43952,48260
44067,10420
42765,99999
42348,36980
42455,99999
42378,99999
42378,36980
42567,19220
42567,43700
42633,99999
42633,43700
42649,99999
42716,21060
42716,15820
44132,17460
44117,17460
44287,49300
44287,17460
44287,11740
44691,11740
44691,49300
44471,49660
44641,15940
44608,15940
44608,35420
44613,15940
44830,45660
44830,22300
44830,45780
43130,18140
43147,18140
45218,17140
45439,19430
45405,19430
45410,19430
45157,17140
45177,48940
45106,17140
45212,17140
43344,32020
43344,18140
45365,19430
45365,43380
45365,46500
45380,24820
45380,43380
45318,19430
45318,24820
45044,17140
45656,39020
45656,26580
45656,27160
45656,38580
45672,17060
45672,27160
45672,99999
46556,43780
46562,23060
46562,47700
46562,28340
46040,26900
46012,34620
46012,26900
46391,33140
46391,16980
46203,26900
46803,23060
47660,99999
47660,27540
47660,21780
47596,47180
47438,99999
47438,45460
47516,47180
47542,27540
47161,31140
47140,99999
47011,17140
47011,99999
46979,23140
46979,29200
46979,99999
46979,29020
47804,45460
47904,29200
47325,18220
47325,17140
47325,39980
48350,19820
49237,12980
49237,27100
48184,19820
48468,99999
48469,99999
48393,19820
48461,19820
48210,19820
48225,19820
48211,19820
48732,13020
48813,12980
48813,29620
48836,29620
48836,19820
48880,34380
48880,33220
48880,10940
49071,28020
49071,99999
49051,12980
48911,29620
49322,24340
49420,99999
49325,24340
49325,99999
50242,19780
50242,99999
50166,19780
50162,32260
50162,19780
50273,19780
50273,99999
50277,19780
50157,99999
50628,99999
50578,99999
50634,47940
49659,99999
49659,45900
50456,32380
49765,99999
51108,99999
51108,43580
52802,19340
52656,99999
52656,22800
51552,99999
51552,36540
52203,26980
52203,99999
68002,36540
68007,36540
57779,99999
57779,43940
53029,33340
53061,31820
53061,22540
53061,11540
53004,43100
53004,33340
68943,99999
68928,99999
68928,25580
69347,99999
68323,99999
68323,13100
68351,99999
68132,36540
53121,48580
53141,16980
53097,33340
68780,99999
68722,99999
68633,23340
68633,99999
68779,35740
68783,99999
54487,99999
54487,48140
54534,99999
54493,99999
54555,99999
54832,99999
54234,99999
54440,48140
54247,31820
53923,99999
53923,31540
53705,31540
53715,31540
53590,31540
53543,38420
53543,31540
54655,99999
54725,32860
54611,99999
54119,31940
55008,33460
54964,22540
54964,36780
55425,33460
55808,20260
55748,24330
55748,99999
55381,26780
55381,33460
55101,33460
55027,40340
55027,39860
55439,33460
55328,33460
56031,21860
55977,12380
56014,99999
56021,31860
58564,99999
58544,99999
58651,99999
60432,16980
58235,24220
56443,99999
56258,32140
56258,99999
56271,99999
56289,48820
56289,99999
56291,99999
56291,32140
58849,48780
58854,99999
56477,14660
56477,22260
56477,99999
56571,22260
56672,14660
56660,99999
60460,38700
61701,14010
62237,99999
62028,41180
62044,41180
62044,99999
60938,99999
60927,99999
60912,99999
60525,16980
61940,99999
61834,19180
61849,19180
61849,16580
61833,19180
61316,36837
61326,36837
62379,39500
62379,22800
60047,16980
60042,16980
62535,19500
62439,99999
62914,16020
62839,99999
62951,16060
62952,16020
62952,99999
61032,23300
61102,40420
61102,40300
63113,41180
60613,16980
63125,41180
64746,28140
64060,28140
63651,22100
63771,43460
63771,99999
63771,16020
63352,25300
63352,33020
63436,25300
64477,28140
64429,99999
64429,41140
64429,28140
64641,99999
64656,99999
66044,28140
66044,45820
66044,29940
66040,28140
66617,45820
65754,44180
65754,99999
65772,99999
65770,99999
65770,44180
66006,29940
66006,36840
65275,99999
65333,32180
65333,42740
65649,44180
65649,99999
66840,99999
66840,48620
66840,21380
66866,48620
66866,99999
67035,99999
67035,26740
67108,26740
67108,48620
67107,32700
67107,48620
70092,35380
67563,99999
67563,19980
67207,48620
67835,19980
67835,99999
67835,23780
67837,99999
67837,23780
67764,99999
70726,12940
70730,12940
70727,12940
71857,15780
71857,26260
71937,99999
71960,99999
72176,30780
72176,99999
72115,30780
71483,99999
71103,43340
71260,33740
70836,12940
70807,12940
72114,30780
71423,10780
71357,99999
71368,99999
72416,99999
72416,37500
72416,27860
72455,99999
72425,37500
72425,99999
73089,36420
73438,11620
73004,36420
73009,99999
72756,22220
72633,99999
72633,25460
73106,36420
73148,36420
72773,22220
73717,99999
73771,99999
73724,99999
74426,99999
74555,99999
74019,46140
74019,99999
74053,46140
74337,46140
74337,99999
75251,19100
75144,18620
75088,19100
76093,99999
76093,19100
76180,19100
76208,19100
76155,19100
75929,99999
75703,46340
75713,46340
77072,26420
76691,47380
76691,99999
76384,99999
76384,46900
76426,99999
76426,19100
77099,26420
77204,26420
77386,26420
77702,13140
78417,18580
77619,13140
77505,26420
77979,47020
